run,round,home_team,away_team
164,37,Leicester,Man United
164,37,Liverpool,Bournemouth
164,37,Aston Villa,Brighton
164,37,Everton,Crystal Palace
164,37,Newcastle United,Fulham
164,37,Tottenham,Chelsea
164,37,Nottingham Forest,Man City
164,37,Ipswich,Arsenal
164,37,Brentford,Wolverhampton
164,37,Southampton,West Ham United
164,38,Arsenal,Wolverhampton
164,38,Fulham,Brentford
164,38,Man City,Ipswich
164,38,Chelsea,Nottingham Forest
164,38,Crystal Palace,Tottenham
164,38,Bournemouth,Newcastle United
164,38,Brighton,Everton
164,38,Man United,Aston Villa
164,38,West Ham United,Liverpool
164,38,Southampton,Leicester
165,34,Arsenal,Newcastle United
165,34,Fulham,Nottingham Forest
165,34,Man City,Everton
165,34,Chelsea,Liverpool
165,34,Crystal Palace,Aston Villa
165,34,Bournemouth,Southampton
165,34,Brighton,Leicester
165,34,Man United,West Ham United
165,34,Brentford,Ipswich
165,34,Wolverhampton,Tottenham
165,35,Leicester,Crystal Palace
165,35,Liverpool,Man United
165,35,Aston Villa,Bournemouth
165,35,Everton,Arsenal
165,35,Newcastle United,Chelsea
165,35,Tottenham,Fulham
165,35,Nottingham Forest,Brentford
165,35,Ipswich,Wolverhampton
165,35,West Ham United,Brighton
165,35,Southampton,Man City
165,36,Arsenal,Brentford
165,36,Fulham,Ipswich
165,36,Man City,Tottenham
165,36,Chelsea,Aston Villa
165,36,Crystal Palace,Newcastle United
165,36,Bournemouth,Everton
165,36,Brighton,Liverpool
165,36,Man United,Southampton
165,36,West Ham United,Leicester
165,36,Wolverhampton,Nottingham Forest
165,37,Leicester,Man United
165,37,Liverpool,Bournemouth
165,37,Aston Villa,Brighton
165,37,Everton,Crystal Palace
165,37,Newcastle United,Fulham
165,37,Tottenham,Chelsea
165,37,Nottingham Forest,Man City
165,37,Ipswich,Arsenal
165,37,Brentford,Wolverhampton
165,37,Southampton,West Ham United
165,38,Arsenal,Wolverhampton
165,38,Fulham,Brentford
165,38,Man City,Ipswich
165,38,Chelsea,Nottingham Forest
165,38,Crystal Palace,Tottenham
165,38,Bournemouth,Newcastle United
165,38,Brighton,Everton
165,38,Man United,Aston Villa
165,38,West Ham United,Liverpool
165,38,Southampton,Leicester
166,34,Arsenal,Newcastle United
166,34,Fulham,Nottingham Forest
166,34,Man City,Everton
166,34,Chelsea,Liverpool
166,34,Crystal Palace,Aston Villa
166,34,Bournemouth,Southampton
166,34,Brighton,Leicester
166,34,Man United,West Ham United
166,34,Brentford,Ipswich
166,34,Wolverhampton,Tottenham
166,35,Leicester,Crystal Palace
166,35,Liverpool,Man United
166,35,Aston Villa,Bournemouth
166,35,Everton,Arsenal
166,35,Newcastle United,Chelsea
166,35,Tottenham,Fulham
166,35,Nottingham Forest,Brentford
166,35,Ipswich,Wolverhampton
166,35,West Ham United,Brighton
166,35,Southampton,Man City
166,36,Arsenal,Brentford
166,36,Fulham,Ipswich
166,36,Man City,Tottenham
166,36,Chelsea,Aston Villa
166,36,Crystal Palace,Newcastle United
166,36,Bournemouth,Everton
166,36,Brighton,Liverpool
166,36,Man United,Southampton
166,36,West Ham United,Leicester
166,36,Wolverhampton,Nottingham Forest
166,37,Leicester,Man United
166,37,Liverpool,Bournemouth
166,37,Aston Villa,Brighton
166,37,Everton,Crystal Palace
166,37,Newcastle United,Fulham
166,37,Tottenham,Chelsea
166,37,Nottingham Forest,Man City
166,37,Ipswich,Arsenal
166,37,Brentford,Wolverhampton
166,37,Southampton,West Ham United
166,38,Arsenal,Wolverhampton
166,38,Fulham,Brentford
166,38,Man City,Ipswich
166,38,Chelsea,Nottingham Forest
166,38,Crystal Palace,Tottenham
166,38,Bournemouth,Newcastle United
166,38,Brighton,Everton
166,38,Man United,Aston Villa
166,38,West Ham United,Liverpool
166,38,Southampton,Leicester
167,34,Arsenal,Newcastle United
167,34,Fulham,Nottingham Forest
167,34,Man City,Everton
167,34,Chelsea,Liverpool
167,34,Crystal Palace,Aston Villa
167,34,Bournemouth,Southampton
167,34,Brighton,Leicester
167,34,Man United,West Ham United
167,34,Brentford,Ipswich
167,34,Wolverhampton,Tottenham
167,35,Leicester,Crystal Palace
167,35,Liverpool,Man United
167,35,Aston Villa,Bournemouth
167,35,Everton,Arsenal
167,35,Newcastle United,Chelsea
167,35,Tottenham,Fulham
167,35,Nottingham Forest,Brentford
167,35,Ipswich,Wolverhampton
167,35,West Ham United,Brighton
167,35,Southampton,Man City
167,36,Arsenal,Brentford
167,36,Fulham,Ipswich
167,36,Man City,Tottenham
167,36,Chelsea,Aston Villa
167,36,Crystal Palace,Newcastle United
167,36,Bournemouth,Everton
167,36,Brighton,Liverpool
167,36,Man United,Southampton
167,36,West Ham United,Leicester
167,36,Wolverhampton,Nottingham Forest
167,37,Leicester,Man United
167,37,Liverpool,Bournemouth
167,37,Aston Villa,Brighton
167,37,Everton,Crystal Palace
167,37,Newcastle United,Fulham
167,37,Tottenham,Chelsea
167,37,Nottingham Forest,Man City
167,37,Ipswich,Arsenal
167,37,Brentford,Wolverhampton
167,37,Southampton,West Ham United
167,38,Arsenal,Wolverhampton
167,38,Fulham,Brentford
167,38,Man City,Ipswich
167,38,Chelsea,Nottingham Forest
167,38,Crystal Palace,Tottenham
167,38,Bournemouth,Newcastle United
167,38,Brighton,Everton
167,38,Man United,Aston Villa
167,38,West Ham United,Liverpool
167,38,Southampton,Leicester
168,34,Arsenal,Newcastle United
168,34,Fulham,Nottingham Forest
168,34,Man City,Everton
168,34,Chelsea,Liverpool
168,34,Crystal Palace,Aston Villa
168,34,Bournemouth,Southampton
168,34,Brighton,Leicester
168,34,Man United,West Ham United
168,34,Brentford,Ipswich
168,34,Wolverhampton,Tottenham
168,35,Leicester,Crystal Palace
168,35,Liverpool,Man United
168,35,Aston Villa,Bournemouth
168,35,Everton,Arsenal
168,35,Newcastle United,Chelsea
168,35,Tottenham,Fulham
168,35,Nottingham Forest,Brentford
168,35,Ipswich,Wolverhampton
168,35,West Ham United,Brighton
168,35,Southampton,Man City
168,36,Arsenal,Brentford
168,36,Fulham,Ipswich
168,36,Man City,Tottenham
168,36,Chelsea,Aston Villa
168,36,Crystal Palace,Newcastle United
168,36,Bournemouth,Everton
168,36,Brighton,Liverpool
168,36,Man United,Southampton
168,36,West Ham United,Leicester
168,36,Wolverhampton,Nottingham Forest
168,37,Leicester,Man United
168,37,Liverpool,Bournemouth
168,37,Aston Villa,Brighton
168,37,Everton,Crystal Palace
168,37,Newcastle United,Fulham
168,37,Tottenham,Chelsea
168,37,Nottingham Forest,Man City
168,37,Ipswich,Arsenal
168,37,Brentford,Wolverhampton
168,37,Southampton,West Ham United
168,38,Arsenal,Wolverhampton
168,38,Fulham,Brentford
168,38,Man City,Ipswich
168,38,Chelsea,Nottingham Forest
168,38,Crystal Palace,Tottenham
168,38,Bournemouth,Newcastle United
168,38,Brighton,Everton
168,38,Man United,Aston Villa
168,38,West Ham United,Liverpool
168,38,Southampton,Leicester
169,34,Arsenal,Newcastle United
169,34,Fulham,Nottingham Forest
169,34,Man City,Everton
169,34,Chelsea,Liverpool
169,34,Crystal Palace,Aston Villa
169,34,Bournemouth,Southampton
169,34,Brighton,Leicester
169,34,Man United,West Ham United
169,34,Brentford,Ipswich
169,34,Wolverhampton,Tottenham
169,35,Leicester,Crystal Palace
169,35,Liverpool,Man United
169,35,Aston Villa,Bournemouth
169,35,Everton,Arsenal
169,35,Newcastle United,Chelsea
169,35,Tottenham,Fulham
169,35,Nottingham Forest,Brentford
169,35,Ipswich,Wolverhampton
169,35,West Ham United,Brighton
169,35,Southampton,Man City
169,36,Arsenal,Brentford
169,36,Fulham,Ipswich
169,36,Man City,Tottenham
169,36,Chelsea,Aston Villa
169,36,Crystal Palace,Newcastle United
169,36,Bournemouth,Everton
169,36,Brighton,Liverpool
169,36,Man United,Southampton
169,36,West Ham United,Leicester
169,36,Wolverhampton,Nottingham Forest
169,37,Leicester,Man United
169,37,Liverpool,Bournemouth
169,37,Aston Villa,Brighton
169,37,Everton,Crystal Palace
169,37,Newcastle United,Fulham
169,37,Tottenham,Chelsea
169,37,Nottingham Forest,Man City
169,37,Ipswich,Arsenal
169,37,Brentford,Wolverhampton
169,37,Southampton,West Ham United
169,38,Arsenal,Wolverhampton
169,38,Fulham,Brentford
169,38,Man City,Ipswich
169,38,Chelsea,Nottingham Forest
169,38,Crystal Palace,Tottenham
169,38,Bournemouth,Newcastle United
169,38,Brighton,Everton
169,38,Man United,Aston Villa
169,38,West Ham United,Liverpool
169,38,Southampton,Leicester
170,34,Arsenal,Nottingham Forest
170,34,Fulham,Tottenham
170,34,Man City,Everton
170,34,Chelsea,Newcastle United
170,34,Crystal Palace,Southampton
170,34,Bournemouth,Aston Villa
170,34,Brighton,West Ham United
170,34,Man United,Leicester
170,34,Brentford,Ipswich
170,34,Wolverhampton,Liverpool
170,35,Leicester,Man City
170,35,Liverpool,Bournemouth
170,35,Aston Villa,Crystal Palace
170,35,Everton,Chelsea
170,35,Newcastle United,Arsenal
170,35,Tottenham,Wolverhampton
170,35,Nottingham Forest,Brentford
170,35,Ipswich,Fulham
170,35,West Ham United,Man United
170,35,Southampton,Brighton
170,36,Arsenal,Ipswich
170,36,Fulham,Nottingham Forest
170,36,Man City,Tottenham
170,36,Chelsea,Aston Villa
170,36,Crystal Palace,Newcastle United
170,36,Bournemouth,Everton
170,36,Brighton,Liverpool
170,36,Man United,Southampton
170,36,West Ham United,Leicester
170,36,Wolverhampton,Brentford
170,37,Leicester,Bournemouth
170,37,Liverpool,Man United
170,37,Aston Villa,Brighton
170,37,Everton,Crystal Palace
170,37,Newcastle United,Fulham
170,37,Tottenham,Chelsea
170,37,Nottingham Forest,Man City
170,37,Ipswich,Wolverhampton
170,37,Brentford,Arsenal
170,37,Southampton,West Ham United
170,38,Arsenal,Wolverhampton
170,38,Fulham,Brentford
170,38,Man City,Ipswich
170,38,Chelsea,Nottingham Forest
170,38,Crystal Palace,Tottenham
170,38,Bournemouth,Newcastle United
170,38,Brighton,Everton
170,38,Man United,Aston Villa
170,38,West Ham United,Liverpool
170,38,Southampton,Leicester
171,34,Arsenal,Nottingham Forest
171,34,Fulham,Tottenham
171,34,Man City,Everton
171,34,Chelsea,Newcastle United
171,34,Crystal Palace,Southampton
171,34,Bournemouth,Aston Villa
171,34,Brighton,West Ham United
171,34,Man United,Leicester
171,34,Brentford,Ipswich
171,34,Wolverhampton,Liverpool
171,35,Leicester,Man City
171,35,Liverpool,Bournemouth
171,35,Aston Villa,Crystal Palace
171,35,Everton,Chelsea
171,35,Newcastle United,Arsenal
171,35,Tottenham,Wolverhampton
171,35,Nottingham Forest,Brentford
171,35,Ipswich,Fulham
171,35,West Ham United,Man United
171,35,Southampton,Brighton
171,36,Arsenal,Ipswich
171,36,Fulham,Nottingham Forest
171,36,Man City,Tottenham
171,36,Chelsea,Aston Villa
171,36,Crystal Palace,Newcastle United
171,36,Bournemouth,Everton
171,36,Brighton,Liverpool
171,36,Man United,Southampton
171,36,West Ham United,Leicester
171,36,Wolverhampton,Brentford
171,37,Leicester,Bournemouth
171,37,Liverpool,Man United
171,37,Aston Villa,Brighton
171,37,Everton,Crystal Palace
171,37,Newcastle United,Fulham
171,37,Tottenham,Chelsea
171,37,Nottingham Forest,Man City
171,37,Ipswich,Wolverhampton
171,37,Brentford,Arsenal
171,37,Southampton,West Ham United
171,38,Arsenal,Wolverhampton
171,38,Fulham,Brentford
171,38,Man City,Ipswich
171,38,Chelsea,Nottingham Forest
171,38,Crystal Palace,Tottenham
171,38,Bournemouth,Newcastle United
171,38,Brighton,Everton
171,38,Man United,Aston Villa
171,38,West Ham United,Liverpool
171,38,Southampton,Leicester
172,34,Arsenal,Nottingham Forest
172,34,Fulham,Tottenham
172,34,Man City,Everton
172,34,Chelsea,Newcastle United
172,34,Crystal Palace,Southampton
172,34,Bournemouth,Aston Villa
172,34,Brighton,West Ham United
172,34,Man United,Leicester
172,34,Brentford,Ipswich
172,34,Wolverhampton,Liverpool
172,35,Leicester,Man City
172,35,Liverpool,Bournemouth
172,35,Aston Villa,Crystal Palace
172,35,Everton,Chelsea
172,35,Newcastle United,Arsenal
172,35,Tottenham,Wolverhampton
172,35,Nottingham Forest,Brentford
172,35,Ipswich,Fulham
172,35,West Ham United,Man United
172,35,Southampton,Brighton
172,36,Arsenal,Ipswich
172,36,Fulham,Nottingham Forest
172,36,Man City,Tottenham
172,36,Chelsea,Aston Villa
172,36,Crystal Palace,Newcastle United
172,36,Bournemouth,Everton
172,36,Brighton,Liverpool
172,36,Man United,Southampton
172,36,West Ham United,Leicester
172,36,Wolverhampton,Brentford
172,37,Leicester,Bournemouth
172,37,Liverpool,Man United
172,37,Aston Villa,Brighton
172,37,Everton,Crystal Palace
172,37,Newcastle United,Fulham
172,37,Tottenham,Chelsea
172,37,Nottingham Forest,Man City
172,37,Ipswich,Wolverhampton
172,37,Brentford,Arsenal
172,37,Southampton,West Ham United
172,38,Arsenal,Wolverhampton
172,38,Fulham,Brentford
172,38,Man City,Ipswich
172,38,Chelsea,Nottingham Forest
172,38,Crystal Palace,Tottenham
172,38,Bournemouth,Newcastle United
172,38,Brighton,Everton
172,38,Man United,Aston Villa
172,38,West Ham United,Liverpool
172,38,Southampton,Leicester
173,34,Arsenal,Nottingham Forest
173,34,Fulham,Tottenham
173,34,Man City,Everton
173,34,Chelsea,Newcastle United
173,34,Crystal Palace,Southampton
173,34,Bournemouth,Aston Villa
173,34,Brighton,West Ham United
173,34,Man United,Leicester
173,34,Brentford,Ipswich
173,34,Wolverhampton,Liverpool
173,35,Leicester,Man City
173,35,Liverpool,Bournemouth
173,35,Aston Villa,Crystal Palace
173,35,Everton,Chelsea
173,35,Newcastle United,Arsenal
173,35,Tottenham,Wolverhampton
173,35,Nottingham Forest,Brentford
173,35,Ipswich,Fulham
173,35,West Ham United,Man United
173,35,Southampton,Brighton
173,36,Arsenal,Ipswich
173,36,Fulham,Nottingham Forest
173,36,Man City,Tottenham
173,36,Chelsea,Aston Villa
173,36,Crystal Palace,Newcastle United
173,36,Bournemouth,Everton
173,36,Brighton,Liverpool
173,36,Man United,Southampton
173,36,West Ham United,Leicester
173,36,Wolverhampton,Brentford
173,37,Leicester,Bournemouth
173,37,Liverpool,Man United
173,37,Aston Villa,Brighton
173,37,Everton,Crystal Palace
173,37,Newcastle United,Fulham
173,37,Tottenham,Chelsea
173,37,Nottingham Forest,Man City
173,37,Ipswich,Wolverhampton
173,37,Brentford,Arsenal
173,37,Southampton,West Ham United
173,38,Arsenal,Wolverhampton
173,38,Fulham,Brentford
173,38,Man City,Ipswich
173,38,Chelsea,Nottingham Forest
173,38,Crystal Palace,Tottenham
173,38,Bournemouth,Newcastle United
173,38,Brighton,Everton
173,38,Man United,Aston Villa
173,38,West Ham United,Liverpool
173,38,Southampton,Leicester
174,34,Arsenal,Nottingham Forest
174,34,Fulham,Tottenham
174,34,Man City,Everton
174,34,Chelsea,Newcastle United
174,34,Crystal Palace,Southampton
174,34,Bournemouth,Aston Villa
174,34,Brighton,West Ham United
174,34,Man United,Leicester
174,34,Brentford,Ipswich
174,34,Wolverhampton,Liverpool
174,35,Leicester,Man City
174,35,Liverpool,Bournemouth
174,35,Aston Villa,Crystal Palace
174,35,Everton,Chelsea
174,35,Newcastle United,Arsenal
174,35,Tottenham,Wolverhampton
174,35,Nottingham Forest,Brentford
174,35,Ipswich,Fulham
174,35,West Ham United,Man United
174,35,Southampton,Brighton
174,36,Arsenal,Ipswich
174,36,Fulham,Nottingham Forest
174,36,Man City,Tottenham
174,36,Chelsea,Aston Villa
174,36,Crystal Palace,Newcastle United
174,36,Bournemouth,Everton
174,36,Brighton,Liverpool
174,36,Man United,Southampton
174,36,West Ham United,Leicester
174,36,Wolverhampton,Brentford
174,37,Leicester,Bournemouth
174,37,Liverpool,Man United
174,37,Aston Villa,Brighton
174,37,Everton,Crystal Palace
174,37,Newcastle United,Fulham
174,37,Tottenham,Chelsea
174,37,Nottingham Forest,Man City
174,37,Ipswich,Wolverhampton
174,37,Brentford,Arsenal
174,37,Southampton,West Ham United
174,38,Arsenal,Wolverhampton
174,38,Fulham,Brentford
174,38,Man City,Ipswich
174,38,Chelsea,Nottingham Forest
174,38,Crystal Palace,Tottenham
174,38,Bournemouth,Newcastle United
174,38,Brighton,Everton
174,38,Man United,Aston Villa
174,38,West Ham United,Liverpool
174,38,Southampton,Leicester
175,34,Arsenal,Nottingham Forest
175,34,Fulham,Tottenham
175,34,Man City,Everton
175,34,Chelsea,Newcastle United
175,34,Crystal Palace,Southampton
175,34,Bournemouth,Aston Villa
175,34,Brighton,West Ham United
175,34,Man United,Leicester
175,34,Brentford,Ipswich
175,34,Wolverhampton,Liverpool
175,35,Leicester,Man City
175,35,Liverpool,Bournemouth
175,35,Aston Villa,Crystal Palace
175,35,Everton,Chelsea
175,35,Newcastle United,Arsenal
175,35,Tottenham,Wolverhampton
175,35,Nottingham Forest,Brentford
175,35,Ipswich,Fulham
175,35,West Ham United,Man United
175,35,Southampton,Brighton
175,36,Arsenal,Ipswich
175,36,Fulham,Nottingham Forest
175,36,Man City,Tottenham
175,36,Chelsea,Aston Villa
175,36,Crystal Palace,Newcastle United
175,36,Bournemouth,Everton
175,36,Brighton,Liverpool
175,36,Man United,Southampton
175,36,West Ham United,Leicester
175,36,Wolverhampton,Brentford
175,37,Leicester,Bournemouth
175,37,Liverpool,Man United
175,37,Aston Villa,Brighton
175,37,Everton,Crystal Palace
175,37,Newcastle United,Fulham
175,37,Tottenham,Chelsea
175,37,Nottingham Forest,Man City
175,37,Ipswich,Wolverhampton
175,37,Brentford,Arsenal
175,37,Southampton,West Ham United
175,38,Arsenal,Wolverhampton
175,38,Fulham,Brentford
175,38,Man City,Ipswich
175,38,Chelsea,Nottingham Forest
175,38,Crystal Palace,Tottenham
175,38,Bournemouth,Newcastle United
175,38,Brighton,Everton
175,38,Man United,Aston Villa
175,38,West Ham United,Liverpool
175,38,Southampton,Leicester
176,34,Arsenal,Nottingham Forest
176,34,Fulham,Tottenham
176,34,Man City,Everton
176,34,Chelsea,Newcastle United
176,34,Crystal Palace,Southampton
176,34,Bournemouth,Aston Villa
176,34,Brighton,West Ham United
176,34,Man United,Leicester
176,34,Brentford,Ipswich
176,34,Wolverhampton,Liverpool
176,35,Leicester,Man City
176,35,Liverpool,Bournemouth
176,35,Aston Villa,Crystal Palace
176,35,Everton,Chelsea
176,35,Newcastle United,Arsenal
176,35,Tottenham,Wolverhampton
176,35,Nottingham Forest,Brentford
176,35,Ipswich,Fulham
176,35,West Ham United,Man United
176,35,Southampton,Brighton
176,36,Arsenal,Ipswich
176,36,Fulham,Nottingham Forest
176,36,Man City,Tottenham
176,36,Chelsea,Aston Villa
176,36,Crystal Palace,Newcastle United
176,36,Bournemouth,Everton
176,36,Brighton,Liverpool
176,36,Man United,Southampton
176,36,West Ham United,Leicester
176,36,Wolverhampton,Brentford
176,37,Leicester,Bournemouth
176,37,Liverpool,Man United
176,37,Aston Villa,Brighton
176,37,Everton,Crystal Palace
176,37,Newcastle United,Fulham
176,37,Tottenham,Chelsea
176,37,Nottingham Forest,Man City
176,37,Ipswich,Wolverhampton
176,37,Brentford,Arsenal
176,37,Southampton,West Ham United
176,38,Arsenal,Wolverhampton
176,38,Fulham,Brentford
176,38,Man City,Ipswich
176,38,Chelsea,Nottingham Forest
176,38,Crystal Palace,Tottenham
176,38,Bournemouth,Newcastle United
176,38,Brighton,Everton
176,38,Man United,Aston Villa
176,38,West Ham United,Liverpool
176,38,Southampton,Leicester
177,34,Arsenal,Nottingham Forest
177,34,Fulham,Tottenham
177,34,Man City,Everton
177,34,Chelsea,Newcastle United
177,34,Crystal Palace,Southampton
177,34,Bournemouth,Aston Villa
177,34,Brighton,West Ham United
177,34,Man United,Leicester
177,34,Brentford,Ipswich
177,34,Wolverhampton,Liverpool
177,35,Leicester,Man City
177,35,Liverpool,Bournemouth
177,35,Aston Villa,Crystal Palace
177,35,Everton,Chelsea
177,35,Newcastle United,Arsenal
177,35,Tottenham,Wolverhampton
177,35,Nottingham Forest,Brentford
177,35,Ipswich,Fulham
177,35,West Ham United,Man United
177,35,Southampton,Brighton
177,36,Arsenal,Ipswich
177,36,Fulham,Nottingham Forest
177,36,Man City,Tottenham
177,36,Chelsea,Aston Villa
177,36,Crystal Palace,Newcastle United
177,36,Bournemouth,Everton
177,36,Brighton,Liverpool
177,36,Man United,Southampton
177,36,West Ham United,Leicester
177,36,Wolverhampton,Brentford
177,37,Leicester,Bournemouth
177,37,Liverpool,Man United
177,37,Aston Villa,Brighton
177,37,Everton,Crystal Palace
177,37,Newcastle United,Fulham
177,37,Tottenham,Chelsea
177,37,Nottingham Forest,Man City
177,37,Ipswich,Wolverhampton
177,37,Brentford,Arsenal
177,37,Southampton,West Ham United
177,38,Arsenal,Wolverhampton
177,38,Fulham,Brentford
177,38,Man City,Ipswich
177,38,Chelsea,Nottingham Forest
177,38,Crystal Palace,Tottenham
177,38,Bournemouth,Newcastle United
177,38,Brighton,Everton
177,38,Man United,Aston Villa
177,38,West Ham United,Liverpool
177,38,Southampton,Leicester
178,34,Arsenal,Nottingham Forest
178,34,Fulham,Tottenham
178,34,Man City,Everton
178,34,Chelsea,Newcastle United
178,34,Crystal Palace,Southampton
178,34,Bournemouth,Aston Villa
178,34,Brighton,West Ham United
178,34,Man United,Leicester
178,34,Brentford,Ipswich
178,34,Wolverhampton,Liverpool
178,35,Leicester,Man City
178,35,Liverpool,Bournemouth
178,35,Aston Villa,Crystal Palace
178,35,Everton,Chelsea
178,35,Newcastle United,Arsenal
178,35,Tottenham,Wolverhampton
178,35,Nottingham Forest,Brentford
178,35,Ipswich,Fulham
178,35,West Ham United,Man United
178,35,Southampton,Brighton
178,36,Arsenal,Ipswich
178,36,Fulham,Nottingham Forest
178,36,Man City,Tottenham
178,36,Chelsea,Aston Villa
178,36,Crystal Palace,Newcastle United
178,36,Bournemouth,Everton
178,36,Brighton,Liverpool
178,36,Man United,Southampton
178,36,West Ham United,Leicester
178,36,Wolverhampton,Brentford
178,37,Leicester,Bournemouth
178,37,Liverpool,Man United
178,37,Aston Villa,Brighton
178,37,Everton,Crystal Palace
178,37,Newcastle United,Fulham
178,37,Tottenham,Chelsea
178,37,Nottingham Forest,Man City
178,37,Ipswich,Wolverhampton
178,37,Brentford,Arsenal
178,37,Southampton,West Ham United
178,38,Arsenal,Wolverhampton
178,38,Fulham,Brentford
178,38,Man City,Ipswich
178,38,Chelsea,Nottingham Forest
178,38,Crystal Palace,Tottenham
178,38,Bournemouth,Newcastle United
178,38,Brighton,Everton
178,38,Man United,Aston Villa
178,38,West Ham United,Liverpool
178,38,Southampton,Leicester
179,34,Arsenal,Nottingham Forest
179,34,Fulham,Tottenham
179,34,Man City,Everton
179,34,Chelsea,Newcastle United
179,34,Crystal Palace,Southampton
179,34,Bournemouth,Aston Villa
179,34,Brighton,West Ham United
179,34,Man United,Leicester
179,34,Brentford,Ipswich
179,34,Wolverhampton,Liverpool
179,35,Leicester,Man City
179,35,Liverpool,Bournemouth
179,35,Aston Villa,Crystal Palace
179,35,Everton,Chelsea
179,35,Newcastle United,Arsenal
179,35,Tottenham,Wolverhampton
179,35,Nottingham Forest,Brentford
179,35,Ipswich,Fulham
179,35,West Ham United,Man United
179,35,Southampton,Brighton
179,36,Arsenal,Ipswich
179,36,Fulham,Nottingham Forest
179,36,Man City,Tottenham
179,36,Chelsea,Aston Villa
179,36,Crystal Palace,Newcastle United
179,36,Bournemouth,Everton
179,36,Brighton,Liverpool
179,36,Man United,Southampton
179,36,West Ham United,Leicester
179,36,Wolverhampton,Brentford
179,37,Leicester,Bournemouth
179,37,Liverpool,Man United
179,37,Aston Villa,Brighton
179,37,Everton,Crystal Palace
179,37,Newcastle United,Fulham
179,37,Tottenham,Chelsea
179,37,Nottingham Forest,Man City
179,37,Ipswich,Wolverhampton
179,37,Brentford,Arsenal
179,37,Southampton,West Ham United
179,38,Arsenal,Wolverhampton
179,38,Fulham,Brentford
179,38,Man City,Ipswich
179,38,Chelsea,Nottingham Forest
179,38,Crystal Palace,Tottenham
179,38,Bournemouth,Newcastle United
179,38,Brighton,Everton
179,38,Man United,Aston Villa
179,38,West Ham United,Liverpool
179,38,Southampton,Leicester
180,34,Arsenal,Ipswich
180,34,Fulham,Southampton
180,34,Man City,Everton
180,34,Chelsea,Newcastle United
180,34,Crystal Palace,Liverpool
180,34,Bournemouth,Leicester
180,34,Brighton,Aston Villa
180,34,Man United,West Ham United
180,34,Brentford,Nottingham Forest
180,34,Wolverhampton,Tottenham
180,35,Leicester,Man United
180,35,Liverpool,Bournemouth
180,35,Aston Villa,Crystal Palace
180,35,Everton,Arsenal
180,35,Newcastle United,Fulham
180,35,Tottenham,Man City
180,35,Nottingham Forest,Wolverhampton
180,35,Ipswich,Brentford
180,35,West Ham United,Brighton
180,35,Southampton,Chelsea
180,36,Arsenal,Tottenham
180,36,Fulham,Ipswich
180,36,Man City,Nottingham Forest
180,36,Chelsea,Aston Villa
180,36,Crystal Palace,Newcastle United
180,36,Bournemouth,Everton
180,36,Brighton,Leicester
180,36,Man United,Liverpool
180,36,West Ham United,Southampton
180,36,Wolverhampton,Brentford
180,37,Leicester,West Ham United
180,37,Liverpool,Brighton
180,37,Aston Villa,Bournemouth
180,37,Everton,Crystal Palace
180,37,Newcastle United,Man City
180,37,Tottenham,Chelsea
180,37,Nottingham Forest,Fulham
180,37,Ipswich,Wolverhampton
180,37,Brentford,Arsenal
180,37,Southampton,Man United
180,38,Arsenal,Wolverhampton
180,38,Fulham,Brentford
180,38,Man City,Ipswich
180,38,Chelsea,Nottingham Forest
180,38,Crystal Palace,Tottenham
180,38,Bournemouth,Newcastle United
180,38,Brighton,Everton
180,38,Man United,Aston Villa
180,38,West Ham United,Liverpool
180,38,Southampton,Leicester
181,34,Arsenal,Ipswich
181,34,Fulham,Southampton
181,34,Man City,Everton
181,34,Chelsea,Newcastle United
181,34,Crystal Palace,Liverpool
181,34,Bournemouth,Leicester
181,34,Brighton,Aston Villa
181,34,Man United,West Ham United
181,34,Brentford,Nottingham Forest
181,34,Wolverhampton,Tottenham
181,35,Leicester,Man United
181,35,Liverpool,Bournemouth
181,35,Aston Villa,Crystal Palace
181,35,Everton,Arsenal
181,35,Newcastle United,Fulham
181,35,Tottenham,Man City
181,35,Nottingham Forest,Wolverhampton
181,35,Ipswich,Brentford
181,35,West Ham United,Brighton
181,35,Southampton,Chelsea
181,36,Arsenal,Tottenham
181,36,Fulham,Ipswich
181,36,Man City,Nottingham Forest
181,36,Chelsea,Aston Villa
181,36,Crystal Palace,Newcastle United
181,36,Bournemouth,Everton
181,36,Brighton,Leicester
181,36,Man United,Liverpool
181,36,West Ham United,Southampton
181,36,Wolverhampton,Brentford
181,37,Leicester,West Ham United
181,37,Liverpool,Brighton
181,37,Aston Villa,Bournemouth
181,37,Everton,Crystal Palace
181,37,Newcastle United,Man City
181,37,Tottenham,Chelsea
181,37,Nottingham Forest,Fulham
181,37,Ipswich,Wolverhampton
181,37,Brentford,Arsenal
181,37,Southampton,Man United
181,38,Arsenal,Wolverhampton
181,38,Fulham,Brentford
181,38,Man City,Ipswich
181,38,Chelsea,Nottingham Forest
181,38,Crystal Palace,Tottenham
181,38,Bournemouth,Newcastle United
181,38,Brighton,Everton
181,38,Man United,Aston Villa
181,38,West Ham United,Liverpool
181,38,Southampton,Leicester
182,34,Arsenal,Ipswich
182,34,Fulham,Southampton
182,34,Man City,Everton
182,34,Chelsea,Newcastle United
182,34,Crystal Palace,Liverpool
182,34,Bournemouth,Leicester
182,34,Brighton,Aston Villa
182,34,Man United,West Ham United
182,34,Brentford,Nottingham Forest
